Lead ID,Created At,Product Type,Channel,Device,Partner,City,Insurance Company,Payment Type,Minutes Since Abandonment,Days To Policy Expiry,Price,Discount Percent,Has Previous Purchase,Visited Offer Page,Incoming Call Last 24h,Sessions Last 7d,Offer Views Last 7d,Price Comparisons Last 7d,Days Since Last Visit,Expected Margin,Completed Purchase
L121237,2026-07-30 00:45:00,carbody,SEO,mobile,direct,Shiraz,Iran,cash,142,18,18990000.0,9.6,0,1,0,3,4,2,13.3,721600.0,0
L113475,2026-07-28 21:47:00,carbody,CRM,desktop,direct,Tabriz,Dana,bnpl,239,28,20090000.0,5.8,1,0,0,3,1,0,17.6,723200.0,0
L147880,2026-05-23 18:04:00,carbody,Referral,desktop,autoabzar,Other,Parsian,installment,148,23,32100000.0,1.8,0,1,0,4,4,0,13.7,1219800.0,0
L117077,2026-07-17 20:10:00,thirdparty,SEO,mobile,direct,Rasht,Pasargad,cash,25,20,4350000.0,5.0,0,1,0,4,4,1,2.6,126100.0,1
L126759,2026-06-23 08:51:00,thirdparty,Referral,mobile,direct,Tehran,Alborz,cash,182,17,10630000.0,2.2,0,1,0,6,2,1,1.7,276400.0,0
L144704,2026-08-04 17:05:00,carbody,SEO,mobile,shoraka,Other,Asia,cash,83,16,7810000.0,7.7,1,1,0,8,1,3,14.8,296800.0,0
L135886,2026-07-04 18:48:00,thirdparty,SEO,mobile,direct,Ahvaz,Pasargad,cash,27,22,7590000.0,5.4,1,1,0,5,2,2,1.6,220100.0,0
L147528,2026-06-19 06:42:00,thirdparty,Referral,mobile,direct,Shiraz,Saman,bnpl,51,1,8700000.0,8.9,1,1,0,3,2,2,0.9,243600.0,0
L120629,2026-08-22 07:59:00,thirdparty,SEO,mobile,autoabzar,Other,Dana,cash,46,21,8060000.0,10.0,0,0,0,5,3,0,14.7,209600.0,0
L146829,2026-07-10 07:40:00,thirdparty,SEO,desktop,direct,Shiraz,Pasargad,cash,47,11,6710000.0,6.2,0,1,0,5,2,1,0.7,194600.0,0
L147422,2026-06-05 13:49:00,thirdparty,SEO,mobile,other_partner,Mashhad,Parsian,installment,92,5,,3.0,0,1,0,4,3,2,9.4,153400.0,0
L133195,2026-04-16 17:21:00,thirdparty,Paid,desktop,autoabzar,Tabriz,Asia,cash,105,0,7310000.0,9.2,0,1,0,3,2,2,9.0,190100.0,0
L104640,2026-07-30 17:16:00,thirdparty,Paid,mobile,autoabzar,Tehran,Pasargad,cash,124,5,11170000.0,,0,1,0,4,1,1,13.0,323900.0,0
L144817,2026-04-10 18:31:00,thirdparty,Referral,mobile,autoabzar,Other,Alborz,installment,158,27,8830000.0,8.0,0,1,0,2,3,1,2.1,229600.0,0
L127684,2026-05-16 15:34:00,thirdparty,SEO,desktop,direct,Tehran,Iran,installment,36,17,8950000.0,4.5,0,0,0,3,0,3,2.0,232700.0,0
L139548,2026-07-18 13:37:00,thirdparty,SEO,mobile,direct,Tehran,Asia,cash,41,31,6870000.0,3.0,0,0,0,2,0,4,4.7,178600.0,0
L103182,2026-06-25 21:15:00,carbody,SEO,mobile,direct,Shiraz,Saman,bnpl,72,26,18390000.0,4.1,1,0,0,2,5,1,9.0,735600.0,0
L126009,2026-07-15 11:58:00,thirdparty,SEO,desktop,direct,Rasht,Asia,cash,175,15,7190000.0,4.5,0,1,1,4,0,4,0.4,186900.0,0
L145617,2026-05-03 18:31:00,thirdparty,Paid,desktop,autoabzar,Tabriz,Iran,cash,67,9,5860000.0,4.0,1,1,0,3,4,0,7.2,152400.0,0
L144945,2026-07-15 02:52:00,carbody,Paid,desktop,direct,Tehran,Asia,cash,217,19,23460000.0,4.3,0,0,0,5,0,1,2.6,891500.0,0
L118982,2026-05-08 22:39:00,carbody,SEO,mobile,shoraka,Tehran,Parsian,bnpl,136,26,24130000.0,4.4,0,1,0,1,8,5,3.0,868700.0,0
L147057,2026-08-16 19:18:00,thirdparty,Referral,mobile,direct,Tehran,Parsian,installment,84,4,7760000.0,2.6,0,1,0,5,2,1,1.7,201800.0,0
L146822,2026-07-10 22:28:00,thirdparty,SEO,desktop,direct,Tehran,Asia,cash,63,-11,4410000.0,3.9,1,1,0,4,1,3,0.7,114700.0,0
L112644,2026-06-28 02:47:00,thirdparty,Paid,mobile,direct,Isfahan,Asia,bnpl,223,3,10870000.0,9.1,0,1,0,3,0,1,6.3,260900.0,0
L139977,2026-07-08 23:25:00,thirdparty,CRM,mobile,direct,Tehran,Asia,installment,133,24,10500000.0,5.5,0,0,0,4,0,1,6.5,273000.0,0
L125873,2026-05-31 10:34:00,carbody,Paid,desktop,direct,Other,Saman,cash,86,21,12680000.0,13.4,0,1,0,4,3,0,4.3,532600.0,0
L124524,2026-07-02 00:16:00,thirdparty,Referral,mobile,direct,Ahvaz,Parsian,cash,85,14,7500000.0,8.2,0,1,0,1,6,0,11.1,195000.0,0
L148726,2026-04-20 08:59:00,thirdparty,SEO,mobile,direct,Ahvaz,Saman,cash,54,15,11550000.0,7.3,1,1,0,5,0,3,5.5,346500.0,1
L125859,2026-05-06 18:43:00,thirdparty,Referral,desktop,direct,Karaj,Parsian,cash,155,1,7070000.0,9.5,1,1,0,3,1,1,5.2,183800.0,1
L142402,2026-06-13 22:43:00,thirdparty,SEO,mobile,direct,Mashhad,Iran,cash,55,4,4500000.0,3.0,0,1,0,3,3,4,5.3,117000.0,0
L106825,2026-08-23 15:25:00,thirdparty,Paid,mobile,direct,Shiraz,Parsian,bnpl,91,30,7430000.0,11.7,0,1,0,4,2,0,28.3,178300.0,0
L133356,2026-04-21 04:31:00,thirdparty,Paid,mobile,autoabzar,Other,Saman,cash,50,10,6730000.0,8.0,0,0,0,2,0,0,3.0,201900.0,0
L120701,2026-07-16 10:24:00,thirdparty,SEO,desktop,direct,Other,Asia,installment,112,17,8230000.0,7.9,1,0,1,2,0,0,11.3,214000.0,0
L134941,2026-07-21 09:31:00,thirdparty,SEO,mobile,direct,Tehran,Dana,cash,25,-3,,1.1,0,1,1,2,2,2,8.8,172900.0,0
L106982,2026-08-12 01:19:00,thirdparty,CRM,mobile,autoabzar,Tehran,Alborz,installment,195,18,6040000.0,5.1,1,0,0,3,1,0,10.9,157000.0,0
L114655,2026-04-11 02:25:00,thirdparty,CRM,mobile,direct,Tehran,Asia,cash,39,9,4570000.0,5.9,0,1,0,3,3,0,18.7,118800.0,0
L144079,2026-07-15 07:34:00,thirdparty,SEO,mobile,autoabzar,,Saman,cash,60,-1,7770000.0,9.2,0,0,0,3,0,1,4.4,233100.0,0
L139078,2026-07-12 18:30:00,thirdparty,CRM,mobile,direct,Other,Iran,installment,222,-9,11430000.0,6.0,0,1,0,1,3,2,6.8,297200.0,0
L121030,2026-05-23 20:03:00,thirdparty,Paid,mobile,direct,Other,Pasargad,cash,108,4,4400000.0,4.0,1,1,0,7,4,0,2.5,127600.0,0
L102348,2026-04-12 18:54:00,thirdparty,Paid,desktop,direct,Tehran,Iran,cash,114,27,9200000.0,5.1,0,1,0,1,3,0,7.0,239200.0,0
L144025,2026-06-04 23:30:00,thirdparty,SEO,mobile,direct,Mashhad,Pasargad,installment,160,10,9460000.0,5.1,1,1,0,2,3,2,2.4,274300.0,0
L134653,2026-05-18 19:38:00,thirdparty,SEO,mobile,direct,Tehran,Iran,installment,67,15,3210000.0,1.4,1,1,0,6,4,4,2.6,83500.0,0
L143909,2026-07-05 20:28:00,thirdparty,SEO,mobile,direct,Shiraz,Iran,cash,63,21,8190000.0,2.7,0,1,0,1,4,1,25.2,212900.0,0
L102470,2026-04-07 19:42:00,thirdparty,Referral,mobile,direct,Isfahan,Iran,bnpl,123,8,5780000.0,11.7,0,1,0,2,4,1,35.6,138700.0,0
L101925,2026-06-18 01:56:00,carbody,SEO,desktop,direct,,Iran,cash,25,-11,9030000.0,4.8,0,0,0,3,0,1,0.5,343100.0,0
L118922,2026-06-19 20:55:00,carbody,SEO,mobile,direct,Other,Saman,cash,58,16,19650000.0,1.1,1,1,0,3,5,3,0.8,825300.0,0
L113085,2026-05-26 15:38:00,thirdparty,SEO,mobile,direct,Ahvaz,Parsian,cash,40,13,6160000.0,7.0,0,1,0,3,3,1,2.7,160200.0,1
L104805,2026-08-04 08:55:00,thirdparty,Paid,mobile,shoraka,Ahvaz,Alborz,bnpl,175,2,6490000.0,7.6,0,1,1,4,1,0,8.4,155800.0,0
L149856,2026-05-16 20:28:00,thirdparty,SEO,mobile,direct,Qom,Asia,bnpl,130,23,6050000.0,7.9,0,1,0,4,3,2,21.2,145200.0,0
L101953,2026-06-13 17:55:00,thirdparty,SEO,desktop,direct,Other,Asia,cash,136,19,10620000.0,3.0,1,1,0,4,4,3,0.1,276100.0,0
L100791,2026-08-17 02:08:00,thirdparty,Paid,desktop,shoraka,Isfahan,Saman,cash,54,-7,6640000.0,9.5,1,0,0,2,1,1,13.9,199200.0,0
L117159,2026-04-14 11:56:00,thirdparty,Referral,mobile,other_partner,Tabriz,Asia,bnpl,27,20,10820000.0,2.0,0,0,0,3,3,1,0.1,259700.0,0
L139232,2026-05-02 00:55:00,thirdparty,Paid,mobile,shoraka,Tehran,Iran,cash,126,5,7210000.0,5.3,0,1,0,3,1,0,4.9,187500.0,0
L126225,2026-05-04 20:12:00,thirdparty,Paid,desktop,direct,Tehran,Dana,cash,34,29,8880000.0,5.4,0,0,0,3,1,1,11.6,230900.0,0
L118960,2026-05-04 13:01:00,thirdparty,Referral,desktop,direct,Tehran,Alborz,cash,65,18,9320000.0,3.7,0,1,0,5,5,0,6.0,242300.0,1
L106052,2026-05-03 06:45:00,thirdparty,Paid,mobile,direct,Other,Dana,cash,68,8,4820000.0,8.0,1,1,0,8,4,0,1.7,125300.0,0
L103189,2026-05-09 11:33:00,thirdparty,SEO,mobile,other_partner,Tehran,Dana,installment,101,6,8100000.0,7.0,0,1,0,5,2,1,4.5,210600.0,0
L100955,2026-04-02 16:09:00,thirdparty,CRM,mobile,direct,Other,Iran,cash,63,9,6780000.0,1.4,1,1,0,4,2,0,1.6,176300.0,0
L121313,2026-08-05 17:01:00,thirdparty,CRM,mobile,direct,Tehran,Iran,cash,162,5,4490000.0,1.8,0,1,0,6,5,1,1.1,116700.0,0
L108952,2026-05-27 13:15:00,thirdparty,SEO,mobile,autoabzar,Mashhad,Asia,cash,132,14,9170000.0,3.2,0,0,0,2,0,0,4.5,238400.0,0
L147109,2026-04-28 00:55:00,thirdparty,SEO,mobile,other_partner,Other,Pasargad,cash,172,26,6770000.0,5.9,1,0,0,8,1,3,1.7,196300.0,0
L149201,2026-06-17 10:22:00,carbody,SEO,desktop,direct,Tehran,Parsian,installment,80,16,26340000.0,4.5,0,0,0,2,0,1,10.3,1000900.0,1
L119240,2026-04-29 09:20:00,carbody,Referral,desktop,direct,Qom,Dana,bnpl,242,33,22080000.0,4.0,1,0,0,4,2,2,8.1,794900.0,0
L135319,2026-07-21 15:09:00,thirdparty,Paid,mobile,direct,Tehran,Saman,bnpl,186,-3,6050000.0,11.4,1,1,1,7,3,3,9.4,169400.0,0
L120434,2026-06-22 19:19:00,thirdparty,CRM,mobile,direct,Mashhad,Saman,cash,79,31,9970000.0,6.3,0,1,1,3,1,3,2.7,299100.0,1
L109894,2026-07-25 11:25:00,thirdparty,Paid,mobile,direct,Shiraz,Parsian,cash,148,-1,9290000.0,10.6,0,0,0,1,0,1,6.4,241500.0,0
L146285,2026-08-25 01:25:00,thirdparty,Referral,mobile,shoraka,Tehran,Parsian,installment,79,30,4400000.0,,0,1,0,5,2,0,1.5,114400.0,0
L141094,2026-04-25 23:52:00,carbody,SEO,mobile,shoraka,Isfahan,Iran,installment,66,19,20580000.0,6.0,0,0,0,2,1,2,13.8,782000.0,0
L105983,2026-06-02 07:06:00,carbody,SEO,mobile,direct,Mashhad,Iran,installment,54,5,18140000.0,5.9,0,1,0,3,2,1,4.9,689300.0,0
L149013,2026-06-08 22:44:00,thirdparty,Paid,mobile,autoabzar,Tabriz,Dana,cash,74,36,5470000.0,0.0,0,1,0,4,2,0,8.5,142200.0,0
L136886,2026-04-04 22:23:00,carbody,SEO,desktop,direct,Other,Parsian,cash,116,24,4780000.0,3.6,0,1,0,4,0,1,0.5,181600.0,0
L116418,2026-05-16 08:53:00,thirdparty,CRM,mobile,direct,Isfahan,Alborz,cash,111,10,4660000.0,6.4,0,1,0,3,5,0,2.2,121200.0,0
L112708,2026-05-30 22:18:00,thirdparty,SEO,mobile,direct,Mashhad,Asia,cash,121,17,7930000.0,1.5,0,1,0,3,3,1,2.9,206200.0,0
L121166,2026-06-03 11:29:00,thirdparty,Referral,mobile,shoraka,Tehran,Asia,cash,42,-1,9270000.0,5.0,1,1,0,4,6,1,6.7,241000.0,0
L107993,2026-04-28 05:34:00,thirdparty,SEO,desktop,direct,Other,Parsian,cash,129,15,8280000.0,1.2,0,1,1,2,1,0,3.1,215300.0,0
L108006,2026-07-23 13:14:00,thirdparty,Referral,desktop,autoabzar,Shiraz,Dana,installment,76,29,3590000.0,3.4,0,1,0,5,2,0,2.7,93300.0,0
L101567,2026-06-05 04:21:00,thirdparty,Referral,mobile,other_partner,Tehran,Dana,cash,18,7,11640000.0,4.6,1,1,0,3,3,0,4.6,302600.0,0
L128341,2026-06-26 15:45:00,thirdparty,SEO,mobile,direct,Ahvaz,Pasargad,cash,82,17,6630000.0,9.5,1,1,0,8,4,1,3.3,192300.0,0
L127705,2026-05-15 09:41:00,thirdparty,CRM,mobile,direct,Shiraz,Saman,bnpl,226,10,7990000.0,9.8,1,0,0,5,1,1,1.3,223700.0,0
L136366,2026-05-20 07:46:00,thirdparty,SEO,mobile,direct,Ahvaz,Iran,cash,27,6,6710000.0,0.0,1,1,0,4,3,1,3.2,174500.0,0
L146852,2026-07-24 17:51:00,thirdparty,SEO,desktop,direct,Ahvaz,Parsian,installment,139,10,8380000.0,7.8,1,1,1,9,4,0,0.4,217900.0,0
L114511,2026-08-21 14:51:00,thirdparty,Paid,mobile,direct,Other,Iran,cash,21,25,5910000.0,7.6,0,1,0,4,0,1,0.0,153700.0,0
L126888,2026-06-06 16:47:00,thirdparty,Paid,mobile,direct,Isfahan,Saman,installment,137,15,8610000.0,9.4,1,1,0,5,3,1,5.8,258300.0,0
L144810,2026-06-02 04:31:00,carbody,Referral,desktop,direct,Other,Parsian,cash,28,0,26070000.0,4.6,0,0,0,2,1,0,2.1,990700.0,0
L124649,2026-06-05 13:39:00,carbody,Paid,desktop,autoabzar,Other,Dana,cash,65,18,8780000.0,7.6,0,1,0,8,1,0,2.0,333600.0,0
L130901,2026-08-27 20:44:00,thirdparty,SEO,desktop,direct,Ahvaz,Parsian,installment,216,20,8850000.0,4.1,0,0,0,3,1,2,15.8,230100.0,0
L114795,2026-05-22 14:43:00,thirdparty,SEO,desktop,direct,Karaj,Asia,installment,28,-5,9270000.0,4.5,0,1,0,3,2,0,6.2,241000.0,0
L108739,2026-07-05 01:42:00,carbody,CRM,mobile,direct,Karaj,Saman,cash,61,27,18460000.0,0.9,1,0,0,3,0,1,0.2,775300.0,0
L125058,2026-07-18 22:03:00,thirdparty,SEO,mobile,direct,Tehran,Iran,bnpl,86,10,7630000.0,16.7,0,0,0,2,2,1,8.8,183100.0,0
L144400,2026-05-22 17:23:00,thirdparty,SEO,mobile,direct,Tabriz,Alborz,bnpl,79,20,8010000.0,5.3,0,1,1,5,1,1,8.1,192200.0,1
L109800,2026-05-07 09:55:00,thirdparty,SEO,mobile,direct,Tehran,Asia,bnpl,31,29,9340000.0,7.9,1,1,1,4,2,2,14.3,224200.0,0
L136026,2026-08-19 13:06:00,thirdparty,SEO,desktop,other_partner,Mashhad,Dana,cash,231,17,9660000.0,8.1,0,1,0,4,1,2,5.4,251200.0,0
L143102,2026-07-18 06:26:00,thirdparty,Referral,mobile,shoraka,Tehran,Asia,cash,14,13,7500000.0,9.1,0,1,0,2,0,2,16.8,195000.0,0
L149423,2026-05-29 05:03:00,thirdparty,Referral,mobile,direct,Tehran,Saman,cash,15,7,5060000.0,8.3,1,1,0,3,3,0,6.0,151800.0,1
L124540,2026-07-07 19:55:00,thirdparty,Paid,mobile,autoabzar,Tehran,Pasargad,installment,110,25,7490000.0,10.3,0,0,1,3,1,0,6.6,217200.0,0
L143635,2026-04-26 06:47:00,carbody,CRM,mobile,direct,Tehran,Dana,installment,145,3,21200000.0,2.0,1,0,0,1,0,2,5.4,805600.0,0
L120084,2026-06-10 07:58:00,thirdparty,SEO,mobile,direct,Other,Iran,cash,194,-7,4870000.0,6.5,0,1,0,5,3,2,15.4,126600.0,0
L118396,2026-04-08 14:13:00,carbody,SEO,mobile,direct,Isfahan,Saman,bnpl,138,-6,23770000.0,8.6,0,1,0,5,3,0,2.0,950800.0,0
L122686,2026-05-15 05:11:00,thirdparty,Referral,desktop,direct,Isfahan,Parsian,cash,44,-8,8780000.0,13.1,1,1,0,3,2,0,1.2,228300.0,0
L131662,2026-04-12 15:31:00,thirdparty,Paid,mobile,other_partner,Tehran,Iran,installment,150,0,10020000.0,6.5,1,1,0,5,4,1,6.4,260500.0,0
L148957,2026-05-21 11:58:00,carbody,SEO,desktop,direct,Shiraz,Asia,cash,47,19,15960000.0,5.8,0,0,0,1,0,3,20.9,606500.0,0
L120160,2026-05-09 07:53:00,carbody,SEO,desktop,shoraka,Mashhad,Saman,cash,323,20,22470000.0,2.1,0,1,1,1,1,1,0.7,943700.0,1
L112568,2026-05-25 16:09:00,thirdparty,Paid,desktop,direct,Other,Dana,bnpl,60,20,5280000.0,13.7,0,0,0,3,0,4,5.2,126700.0,0
L144096,2026-06-30 19:12:00,thirdparty,SEO,mobile,direct,,Saman,cash,67,7,8530000.0,7.0,0,1,0,2,1,2,3.6,255900.0,0
L137258,2026-08-28 22:21:00,thirdparty,Paid,desktop,direct,Other,Alborz,cash,96,1,9160000.0,4.2,0,1,0,5,1,1,16.9,238200.0,0
L106192,2026-07-02 22:05:00,carbody,SEO,mobile,autoabzar,Tehran,Parsian,cash,135,33,26430000.0,3.1,0,1,0,3,3,1,2.5,1004300.0,0
L146310,2026-07-24 14:21:00,thirdparty,Paid,desktop,direct,Other,Asia,cash,56,10,7770000.0,8.3,1,1,0,3,0,0,7.0,202000.0,0
L119601,2026-04-04 20:46:00,thirdparty,SEO,mobile,direct,Other,Iran,installment,108,5,9020000.0,2.4,1,1,0,6,4,2,1.2,234500.0,0
L136374,2026-06-04 03:22:00,thirdparty,SEO,mobile,other_partner,Tabriz,Iran,cash,236,26,8160000.0,2.8,0,1,0,5,4,0,11.2,212200.0,0
L142144,2026-06-07 05:34:00,thirdparty,Referral,mobile,autoabzar,Other,Dana,cash,208,28,8440000.0,4.7,0,1,0,4,6,0,6.5,219400.0,0
L108773,2026-07-14 00:13:00,thirdparty,SEO,mobile,direct,Ahvaz,Iran,cash,134,-6,5520000.0,7.7,0,1,0,4,1,1,3.7,143500.0,0
L105205,2026-08-24 16:48:00,thirdparty,CRM,mobile,autoabzar,Tehran,Parsian,installment,110,35,7440000.0,0.7,1,1,1,2,1,1,5.2,193400.0,0
L115990,2026-06-26 20:44:00,carbody,SEO,desktop,direct,Tehran,Dana,installment,108,32,22630000.0,3.8,0,1,1,3,2,6,3.9,859900.0,0
L120794,2026-04-23 23:01:00,thirdparty,SEO,desktop,direct,Tehran,Pasargad,cash,58,11,7200000.0,6.4,1,1,0,4,4,0,6.6,208800.0,0
L140177,2026-06-19 00:28:00,thirdparty,SEO,desktop,direct,Tehran,Parsian,cash,33,19,7630000.0,2.9,1,1,0,6,8,3,3.1,198400.0,1
L104802,2026-06-02 00:38:00,thirdparty,Referral,desktop,other_partner,Tehran,Iran,cash,75,23,8790000.0,7.6,1,1,1,5,2,0,1.5,228500.0,0
L126395,2026-08-26 12:45:00,thirdparty,Paid,mobile,shoraka,Shiraz,Asia,cash,67,12,9610000.0,3.3,1,1,0,4,1,2,1.7,249900.0,0
L149402,2026-07-29 14:08:00,thirdparty,SEO,mobile,direct,Other,Alborz,installment,127,9,8220000.0,6.3,0,1,0,5,4,4,10.2,213700.0,0
L109519,2026-07-15 23:20:00,thirdparty,Paid,mobile,other_partner,Tehran,Dana,bnpl,55,29,9340000.0,7.5,1,1,0,3,1,0,3.9,224200.0,0
L121904,2026-04-19 07:24:00,thirdparty,Referral,mobile,shoraka,Tehran,Asia,installment,115,19,4620000.0,7.8,0,1,0,2,1,2,4.2,120100.0,0
L111856,2026-04-20 07:23:00,thirdparty,SEO,desktop,direct,Tehran,Iran,installment,28,18,8240000.0,0.5,0,0,0,5,0,2,5.7,214200.0,0
L114685,2026-08-03 04:15:00,carbody,Paid,mobile,autoabzar,Other,Parsian,installment,90,18,20890000.0,8.8,0,1,0,7,0,0,2.0,793800.0,0
L117213,2026-06-15 21:04:00,thirdparty,CRM,mobile,direct,Other,Parsian,cash,92,24,8260000.0,1.7,0,0,0,2,1,1,12.6,214800.0,0
L117830,2026-07-28 14:40:00,thirdparty,SEO,mobile,autoabzar,Qom,Saman,cash,192,26,10390000.0,5.6,0,1,0,1,0,1,7.8,311700.0,0
L102052,2026-05-03 06:57:00,thirdparty,Paid,mobile,autoabzar,Isfahan,Dana,cash,167,-6,4380000.0,2.9,0,0,0,3,3,1,6.2,113900.0,0
L130578,2026-07-19 00:42:00,thirdparty,SEO,mobile,direct,Tehran,Dana,installment,104,18,11300000.0,4.2,0,0,1,2,0,1,6.3,293800.0,0
L110644,2026-04-04 23:28:00,thirdparty,SEO,desktop,direct,Karaj,Iran,cash,57,7,5530000.0,5.1,0,1,0,4,3,1,0.2,143800.0,0
L149400,2026-05-04 07:12:00,thirdparty,Paid,mobile,shoraka,Mashhad,Pasargad,cash,97,39,7470000.0,12.4,0,1,0,2,3,1,6.7,216600.0,0
L142896,2026-04-30 15:40:00,thirdparty,Paid,mobile,direct,Karaj,Dana,installment,21,1,5530000.0,5.7,1,0,0,2,1,0,0.7,143800.0,0
L118102,2026-06-02 11:53:00,thirdparty,SEO,desktop,direct,Tehran,Parsian,cash,113,31,4410000.0,6.2,0,1,0,2,3,0,2.2,114700.0,0
L127771,2026-05-25 23:14:00,thirdparty,SEO,desktop,direct,Tehran,Alborz,installment,28,-19,9680000.0,3.4,0,0,0,2,1,0,13.8,251700.0,0
L127663,2026-06-08 20:10:00,carbody,SEO,mobile,other_partner,Mashhad,Saman,cash,110,21,15130000.0,8.5,0,1,0,2,2,3,8.4,635500.0,0
L118553,2026-04-26 02:09:00,thirdparty,CRM,mobile,direct,Qom,Pasargad,installment,220,8,6140000.0,3.4,1,1,0,5,1,0,6.2,178100.0,0
L118228,2026-04-16 14:14:00,thirdparty,Paid,desktop,other_partner,Tehran,Asia,bnpl,132,0,6070000.0,7.6,0,0,0,4,1,0,4.4,145700.0,0
L129230,2026-04-05 07:31:00,carbody,Paid,desktop,autoabzar,Tabriz,Saman,cash,150,43,22730000.0,0.3,0,1,0,4,2,1,27.0,954700.0,0
L128783,2026-06-27 07:47:00,thirdparty,Referral,mobile,autoabzar,Isfahan,Asia,installment,34,8,6570000.0,4.4,0,0,0,3,0,1,15.0,170800.0,0
L136191,2026-04-19 18:30:00,thirdparty,Paid,mobile,direct,Tabriz,Dana,cash,54,-6,7050000.0,10.3,1,1,0,8,3,2,13.3,183300.0,1
L144070,2026-06-06 19:45:00,thirdparty,CRM,mobile,direct,Other,Dana,cash,86,27,5900000.0,0.0,1,1,0,5,3,2,8.2,153400.0,0
L103043,2026-07-21 13:48:00,thirdparty,Referral,mobile,autoabzar,Isfahan,Pasargad,bnpl,161,-10,5420000.0,5.1,0,1,0,6,5,1,13.0,146300.0,0
L114688,2026-08-22 01:35:00,thirdparty,Paid,desktop,direct,Rasht,Pasargad,installment,178,11,7430000.0,10.7,0,1,0,4,3,2,10.1,215500.0,0
L149867,2026-04-09 04:23:00,thirdparty,SEO,mobile,direct,Other,Parsian,cash,113,1,6810000.0,5.3,0,0,0,2,0,2,47.7,177100.0,0
L125158,2026-08-18 21:37:00,thirdparty,SEO,mobile,shoraka,Tehran,Saman,cash,62,1,5280000.0,4.8,0,1,0,5,1,2,15.1,158400.0,0
L100212,2026-05-03 06:08:00,thirdparty,SEO,mobile,direct,Tehran,Saman,installment,32,25,6370000.0,7.9,0,0,0,3,1,4,6.0,191100.0,0
L100976,2026-04-12 07:05:00,thirdparty,Paid,mobile,direct,Isfahan,Parsian,bnpl,102,3,7710000.0,7.4,1,1,1,4,0,0,1.9,185000.0,1
L143210,2026-08-08 23:56:00,thirdparty,SEO,mobile,other_partner,Shiraz,Alborz,installment,90,-17,5450000.0,3.7,0,1,0,1,0,0,2.5,141700.0,1
L102364,2026-08-23 15:22:00,carbody,Paid,mobile,direct,Karaj,Iran,cash,36,3,11930000.0,4.9,0,0,0,3,0,1,12.3,453300.0,0
L126799,2026-04-06 20:37:00,thirdparty,Referral,desktop,direct,Other,Asia,installment,113,-1,7990000.0,5.5,1,1,0,8,5,0,7.2,207700.0,1
L138054,2026-06-03 05:01:00,thirdparty,Referral,mobile,autoabzar,Other,Pasargad,bnpl,105,32,10880000.0,8.2,0,1,0,1,1,0,4.8,293800.0,0
L148261,2026-07-24 08:20:00,carbody,Paid,mobile,direct,Karaj,Saman,cash,95,5,21600000.0,11.4,0,0,0,2,0,2,3.9,907200.0,1
L118882,2026-04-18 17:48:00,thirdparty,Paid,mobile,direct,Mashhad,Asia,cash,191,0,6940000.0,9.0,1,0,0,6,1,1,9.2,180400.0,0
L148361,2026-08-14 21:33:00,thirdparty,CRM,mobile,direct,Tabriz,Asia,cash,130,-20,4880000.0,0.0,0,1,1,7,1,1,26.5,126900.0,1
L120712,2026-06-01 06:33:00,thirdparty,Paid,mobile,direct,Isfahan,Pasargad,cash,123,14,8500000.0,11.1,0,1,0,4,5,0,9.0,246500.0,0
L119415,2026-08-19 08:37:00,thirdparty,SEO,mobile,direct,Karaj,Dana,bnpl,201,-11,5480000.0,8.3,0,0,1,3,0,1,2.2,131500.0,0
L129942,2026-04-26 07:32:00,thirdparty,Referral,desktop,autoabzar,Other,Iran,cash,173,5,6950000.0,2.0,1,1,0,3,5,1,9.4,180700.0,0
L148508,2026-07-05 21:58:00,thirdparty,SEO,mobile,direct,Tehran,Alborz,cash,111,6,7280000.0,6.7,0,0,0,3,1,3,0.9,189300.0,0
L145640,2026-08-06 04:29:00,thirdparty,SEO,mobile,direct,Other,Iran,cash,33,11,8190000.0,0.2,0,1,0,2,2,1,1.0,212900.0,0
L142398,2026-04-25 21:56:00,thirdparty,SEO,mobile,direct,Ahvaz,Iran,cash,74,30,3590000.0,1.7,0,1,0,4,2,3,7.1,93300.0,0
L146027,2026-04-02 03:21:00,thirdparty,SEO,mobile,direct,Rasht,Saman,cash,108,-6,4500000.0,7.8,0,1,0,2,2,6,18.7,135000.0,0
L136759,2026-04-29 17:13:00,carbody,SEO,mobile,direct,Isfahan,Saman,cash,347,17,14470000.0,8.4,0,1,0,5,3,0,8.4,607700.0,0
L104312,2026-06-22 03:28:00,thirdparty,Paid,desktop,direct,Tehran,Iran,installment,98,16,7970000.0,5.6,0,1,0,5,2,0,0.2,207200.0,1
L112288,2026-06-08 19:05:00,thirdparty,SEO,mobile,other_partner,Other,Alborz,installment,286,3,10170000.0,7.0,0,1,0,2,1,1,6.0,264400.0,0
L118501,2026-05-16 14:04:00,thirdparty,Paid,desktop,direct,Rasht,Saman,installment,190,-11,9050000.0,8.4,0,0,0,2,2,0,1.1,271500.0,0
L149980,2026-05-22 06:03:00,thirdparty,CRM,mobile,shoraka,Other,Asia,installment,47,2,9520000.0,6.5,0,0,0,2,1,1,35.3,247500.0,0
L125076,2026-07-19 02:45:00,thirdparty,Paid,mobile,autoabzar,Mashhad,Saman,cash,75,8,3000000.0,8.9,0,1,0,6,4,0,0.3,90000.0,0
